dependent,variable,coefficient,se,pval,lower_bound,upper_bound,keep
pass_good,Volleys_own,0.11541303321415275,0.09625426964017876,0.23061190310927482,-0.07324533528059762,0.3040714017089031,0
pass_long,Acceleration_y,0.00025636640694900363,0.0150996921457721,0.9864551656453684,-0.029339030198764313,0.02985176301266232,0
pass_long,Acceleration_y_other,-0.060260962301122024,0.04671065632806355,0.19712513979887514,-0.1518138487041266,0.031291924101882536,0
pass_long,Acceleration_y_own,-0.18646075496375075,0.051751294498806145,0.0003199846591950273,-0.2878932921814108,-0.0850282177460907,1
pass_long,Aggression,-0.03091358831832907,0.011751667613140704,0.00857056223118291,-0.05394685684008485,-0.00788031979657329,1
pass_long,Aggression_other,-0.020209115010830874,0.028029839429410525,0.47097806326390734,-0.0751476002924755,0.034729370270813756,0
pass_long,Aggression_own,0.15300528102636984,0.031815534043436317,1.5954576990662162e-06,0.09064683430123466,0.21536372775150503,1
pass_long,Agility,-0.024678119775660298,0.00919986191458635,0.0073512806362938665,-0.042709849128249544,-0.006646390423071052,1
pass_long,Agility_other,-0.07096410769506353,0.03943467976978142,0.07204090314500555,-0.14825608004383511,0.0063278646537080485,0
pass_long,Agility_own,0.08771077721661547,0.04864477357765217,0.0714812382461385,-0.007632978995582795,0.18305453342881373,0
pass_long,Balance,-0.032277524529641624,0.010293037174494264,0.0017311626653488954,-0.05245187739165039,-0.012103171667632865,1
pass_long,Balance_other,0.07294767834922958,0.031171311569618252,0.019341871178587766,0.011851907672777807,0.13404344902568135,1
pass_long,Balance_own,-0.024471072487302854,0.03566952853210606,0.4927381313680559,-0.09438334841023072,0.045441203435625015,0
pass_long,Ball control,-0.022166582146670742,0.016130745808722365,0.16949439830404378,-0.05378284393176658,0.009449679638425093,0
pass_long,Ball control_other,0.1463417404417248,0.0599649403287978,0.014729956218905382,0.02881045739728111,0.2638730234861685,1
pass_long,Ball control_own,0.011608659749088479,0.07016360532483257,0.8686006417383476,-0.12591200668758334,0.1491293261857603,0
pass_long,Composure,0.014324053621965423,0.0075029324085614645,0.05634709478223732,-0.00038169389881504735,0.029029801142745892,0
pass_long,Composure_other,-0.1020343202597446,0.033262361831493226,0.002178637646420567,-0.16722854944947133,-0.03684009107001787,1
pass_long,Composure_own,-0.24082451832217114,0.04225075867648415,1.3230444517731144e-08,-0.32363600532808007,-0.1580130313162622,1
pass_long,Crossing,0.11876557468782144,0.02446767397105869,1.2760190668537064e-06,0.07080893370454641,0.16672221567109646,1
pass_long,Crossing_other,-0.01929412011701934,0.03141427649761233,0.5391438512405324,-0.0808661020523395,0.04227786181830083,0
pass_long,Crossing_own,-0.056507609770830566,0.033929398553687186,0.09593475417927677,-0.12300923093605745,0.009994011394396318,0
pass_long,Curve,-0.08022068187417311,0.02559744726355865,0.0017425325099118538,-0.13039167851074807,-0.030049685237598156,1
pass_long,Curve_other,-0.03273621602029594,0.031521558494993746,0.299110497431484,-0.09451847067048368,0.0290460386298918,0
pass_long,Curve_own,0.13583479972595205,0.03473944753545302,9.443201134007317e-05,0.06774548255646413,0.20392411689544,1
pass_long,Dribbling,-0.10759969226543226,0.025127560500066218,1.912914000645749e-05,-0.15684971084556204,-0.05834967368530247,1
pass_long,Dribbling_other,0.022047829399073432,0.04597074191417758,0.6315450053216591,-0.06805482475271463,0.11215048355086149,0
pass_long,Dribbling_own,0.06723856392161738,0.051599198945032974,0.1926493786505179,-0.033895866010647244,0.168372993853882,0
pass_long,Finishing,0.06703019848312487,0.029648393229397527,0.02384526282028121,0.008919347753505717,0.12514104921274402,1
pass_long,Finishing_other,-0.045745545576803,0.03506560375925678,0.19214569578697183,-0.1144741289449463,0.02298303779134029,0
pass_long,Finishing_own,-0.062417294469747274,0.03786360704169108,0.09936620913395311,-0.1366299642714618,0.01179537533196725,0
pass_long,Free kick accuracy,-0.19871246869208653,0.03150193810779186,3.272278004118334e-10,-0.2604562673833586,-0.13696867000081447,1
pass_long,Free kick accuracy_other,-0.006568167835596845,0.02728807896039909,0.8098072090574495,-0.06005280259797906,0.046916466926785375,0
pass_long,Free kick accuracy_own,-0.02277801621233783,0.028976648479844023,0.43188563075864694,-0.07957224723283211,0.03401621480815645,0
pass_long,Heading accuracy,0.016895698887121315,0.020096490195027416,0.4005711636711822,-0.02249342189513242,0.05628481966937505,0
pass_long,Heading accuracy_other,-0.029849702613341557,0.02857569523077503,0.29630502631288724,-0.08585806526566062,0.026158660038977502,0
pass_long,Heading accuracy_own,0.19176015635171736,0.032318982702848505,3.3301537083474386e-09,0.1284149502541343,0.25510536244930043,1
pass_long,Intercept,9.417682443790703,,,,,1
pass_long,Interceptions,-0.012459754828054823,0.02123795882549004,0.557469757308664,-0.0540861541260153,0.029166644469905655,0
pass_long,Interceptions_other,-0.011895233837514873,0.04144559532353342,0.7741269849728418,-0.09312860067164036,0.06933813299661062,0
pass_long,Interceptions_own,-0.1544651859289238,0.045472216718273596,0.000690952577389492,-0.24359073069674003,-0.06533964116110756,1
pass_long,Jumping,0.031064650101261526,0.009117222884659684,0.0006654125909288933,0.013194893247328546,0.04893440695519451,1
pass_long,Jumping_other,-0.013229844655804979,0.025005551366231414,0.5967941758287973,-0.062240725333618546,0.03578103602200859,0
pass_long,Jumping_own,-0.09284151695165149,0.02828245378635985,0.001040896762299015,-0.1482751263729168,-0.037407907530386184,1
pass_long,Long passing,0.01849011598711381,0.015473318368157242,0.2322001645953906,-0.011837588014474387,0.04881781998870201,0
pass_long,Long passing_other,0.05218571877956392,0.0449962499430782,0.24623689749729438,-0.03600693110886935,0.1403783686679972,0
pass_long,Long passing_own,-0.025473465347343547,0.053138693671098323,0.6317076677960829,-0.12962530494269625,0.07867837424800916,0
pass_long,Long shots,0.08398303895720907,0.03241616622734129,0.009625323425672017,0.02044735315162015,0.14751872476279798,1
pass_long,Long shots_other,-0.0789709918836364,0.03641901048764348,0.030211628853839878,-0.15035225243941763,-0.007589731327855176,1
pass_long,Long shots_own,-0.129379535610287,0.04017905257230113,0.0012961358020497915,-0.2081304786519972,-0.0506285925685768,1
pass_long,Marking,-0.07298630669140081,0.028164445929209594,0.00960698877573285,-0.1281886207126516,-0.01778399267015001,1
pass_long,Marking_other,0.010792156075914511,0.044456500419851754,0.8082107965889866,-0.07634258474699493,0.09792689689882395,0
pass_long,Marking_own,0.01778075265766328,0.0488662672675462,0.7159856757559138,-0.07799713118672727,0.11355863650205383,0
pass_long,Penalties,0.11042248238589152,0.013991552223959758,4.218847493575595e-15,0.0829990400269304,0.13784592474485263,1
pass_long,Penalties_other,-0.00971993321545388,0.030648237930766355,0.7511571210686978,-0.06979047955975594,0.05035061312884817,0
pass_long,Penalties_own,-0.11203275672604479,0.0374173039194856,0.002776093263302082,-0.18537067240823657,-0.038694841043853026,1
pass_long,Positioning,0.0025316949574855988,0.03161776313971241,0.936185740375912,-0.05943912079635072,0.06450251071132192,0
pass_long,Positioning_other,0.007937060267953405,0.03722627650304738,0.8311776253770118,-0.06502644167801945,0.08090056221392626,0
pass_long,Positioning_own,0.10522767148624997,0.04037855811650958,0.009208093842090204,0.026085697577891184,0.18436964539460876,1
pass_long,Reactions,0.0050840861700753685,0.012440847287012157,0.6828196715184682,-0.019299974512468458,0.029468146852619195,0
pass_long,Reactions_other,0.12877015513499757,0.03421242977783854,0.00017073555616398117,0.061713792770434026,0.1958265174995611,1
pass_long,Reactions_own,-0.14239880813095157,0.042796752790903426,0.0008880852210462198,-0.2262804436011223,-0.05851717266078085,1
pass_long,Short passing,-0.03862041774242167,0.015233550727633426,0.011291264768617637,-0.06847817716858318,-0.008762658316260157,1
pass_long,Short passing_other,-0.10861912191063867,0.053777508157468824,0.04349990214689181,-0.21402303789927757,-0.003215205921999781,1
pass_long,Short passing_own,0.0609759086842984,0.06704397708686713,0.3631686404907113,-0.07043028640596119,0.19238210377455797,0
pass_long,Shot power,-0.018345997088396362,0.012124215950898482,0.13034863856038226,-0.04210946035215739,0.005417466175364663,0
pass_long,Shot power_other,0.03385155386806514,0.03448838676064431,0.32641328152308535,-0.033745684182797706,0.10144879191892799,0
pass_long,Shot power_own,-0.0018215018672751576,0.03852827497940096,0.9622957951646816,-0.07733692082690104,0.07369391709235072,0
pass_long,Sliding tackle,-0.00010074054081847181,0.034035215031174466,0.9976385612179421,-0.06680976200192043,0.06660828092028348,0
pass_long,Sliding tackle_other,0.02483736459424249,0.0523948924667908,0.635506874390857,-0.07785662464066748,0.12753135382915246,0
pass_long,Sliding tackle_own,-0.03302287025553328,0.058079639723783695,0.5696870903190341,-0.1468589641141493,0.08081322360308277,0
pass_long,Sprint speed,0.00673465939358742,0.015266236038934296,0.6591401656967961,-0.0231871632427238,0.03665648202989864,0
pass_long,Sprint speed_other,0.028173706876875964,0.039033893832166454,0.4704923980122768,-0.048332725034170285,0.10468013878792222,0
pass_long,Sprint speed_own,0.060601450577651816,0.044502828871986894,0.1733875716862201,-0.026624094011442487,0.14782699516674613,0
pass_long,Stamina,0.004476202998944634,0.014814715514088587,0.7625632641697422,-0.024560639408668997,0.033513045406558264,0
pass_long,Stamina_other,0.08021886178147501,0.029460471147189624,0.006510387396992723,0.022476338332983348,0.13796138522996668,1
pass_long,Stamina_own,0.14657239258690263,0.03317182929403216,1.0310010613689968e-05,0.0815556071705996,0.21158917800320565,1
pass_long,Standing tackle,0.048128902029161355,0.03188810094147045,0.13133266999054682,-0.01437177581612073,0.11062957987444344,0
pass_long,Standing tackle_other,-0.014926399802936755,0.05230160384695992,0.7753656740874517,-0.11743754334297819,0.08758474373710469,0
pass_long,Standing tackle_own,0.08002205119144061,0.06292291167230074,0.20356777963686468,-0.04330685568626884,0.20335095806915005,0
pass_long,Strength,-0.0034015296432309203,0.00856049271602998,0.6911379255086532,-0.02018009536664968,0.013377036080187841,0
pass_long,Strength_other,-0.014675244805888317,0.030094169660606383,0.6258398613770249,-0.07365981734067682,0.04430932772890019,0
pass_long,Strength_own,0.024021296856619752,0.0339918980539869,0.47982555195140897,-0.042602823329194565,0.09064541704243406,0
pass_long,Vision,0.019109982385892052,0.007918618383633828,0.0158723049687417,0.0035894903539697483,0.034630474417814354,1
pass_long,Vision_other,-0.011784728230657697,0.031173728599600926,0.7054338249737746,-0.07288523628587551,0.04931577982456012,0
pass_long,Vision_own,-0.018769567904401062,0.038674175639805616,0.6274831055605028,-0.09457095215842007,0.05703181634961795,0
pass_long,Volleys,0.029793936970700787,0.026807519727627616,0.26649003547320516,-0.02274880169544934,0.08233667563685092,0
pass_long,Volleys_other,0.12179358623289158,0.032196037815408654,0.00015825004396852194,0.05868935211469062,0.18489782035109253,1
pass_long,Volleys_own,0.020967960612797633,0.03556087458264088,0.5554821758787472,-0.048731353569178494,0.09066727479477377,0
pass_short,Acceleration_y,-0.231395653514574,0.038974830963405385,3.2569260621784224e-09,-0.3077863222028486,-0.15500498482629943,1
pass_short,Acceleration_y_other,0.09152116213454625,0.12056801668540917,0.4478662224693226,-0.14479215056885572,0.32783447483794825,0
pass_short,Acceleration_y_own,0.35698124351824023,0.1335787468881045,0.0075735371696510345,0.09516689961755542,0.618795587418925,1
pass_short,Aggression,0.06846981259125964,0.030333019662823327,0.024067445777480767,0.009017094052125925,0.12792253113039337,1
pass_short,Aggression_other,-0.03395545146396876,0.07234970376522233,0.6388743678493505,-0.1757608708438045,0.10784996791586701,0
pass_short,Aggression_own,-0.027088803907401482,0.08212121474944115,0.7415274973433217,-0.18804638481630612,0.13386877700150315,0
pass_short,Agility,0.12919423352290746,0.02374638234648185,5.76619392234079e-08,0.08265132412380304,0.17573714292201187,1
pass_short,Agility_other,0.0446831654518198,0.10178750422760095,0.6607062058507376,-0.15482034283427806,0.24418667373791766,0
pass_short,Agility_own,-0.6473467754086907,0.12556029680200967,2.7021713178143614e-07,-0.8934449571406297,-0.4012485936767517,1
pass_short,Balance,0.00871951646246491,0.026568050533950047,0.7427881723131295,-0.04335386258407718,0.060792895509007,0
pass_short,Balance_other,-0.032213799942038414,0.08045836879354383,0.6889081057867426,-0.1899122027773843,0.12548460289330748,0
pass_short,Balance_own,0.11360830002398065,0.09206901913377463,0.2173254764801742,-0.06684697747821763,0.29406357752617895,0
pass_short,Ball control,-0.05979247020395814,0.04163615291882936,0.1510931057090792,-0.1413993299248637,0.021814389516947405,0
pass_short,Ball control_other,0.039237700869080724,0.15477954056831436,0.7998949195132468,-0.2641301986448154,0.3426056003829769,0
pass_short,Ball control_own,-0.7426433794506768,0.18110400072521518,4.2365121862841804e-05,-1.0976072208720986,-0.3876795380292551,1
pass_short,Composure,0.020789270977263782,0.01936632346742364,0.2831497698964962,-0.01716872301888655,0.058747264973414114,0
pass_short,Composure_other,0.01046284887281168,0.08585571926306221,0.9030142368541294,-0.15781436088279024,0.1787400586284136,0
pass_short,Composure_own,-0.39067388260458763,0.10905627489582155,0.0003463255878455307,-0.6044241814003979,-0.1769235838087774,1
pass_short,Crossing,-0.06147185436108371,0.06315515891870288,0.3304646186089366,-0.18525596584174137,0.06231225711957393,0
pass_short,Crossing_other,-0.014518098609957383,0.08108550191037749,0.8579138312318366,-0.17344568235429725,0.1444094851343825,0
pass_short,Crossing_own,0.20032367262431883,0.08757745260986896,0.022246908933620357,0.028671865508975658,0.371975479739662,1
pass_short,Curve,0.12653759203042358,0.0660712927495826,0.05557223202009709,-0.0029621417587583077,0.2560373258196055,0
pass_short,Curve_other,-0.0008757868489201424,0.0813624146893262,0.9914124802806117,-0.1603461196399995,0.15859454594215922,0
pass_short,Curve_own,-0.508373811450332,0.08966832451848862,1.5773699457710677e-08,-0.6841237275065697,-0.3326238953940943,1
pass_short,Dribbling,0.4371240543563547,0.06485843642097291,1.9177104348955254e-11,0.31000151897124784,0.5642465897414616,1
pass_short,Dribbling_other,-0.13836216179062524,0.11865817382701269,0.24369015369936098,-0.3709321824915701,0.09420785891031963,0
pass_short,Dribbling_own,0.3276150879336651,0.13318616282470885,0.013959967092425085,0.06657020879723574,0.5886599670700945,1
pass_short,Finishing,-0.28158247382036733,0.07652746183808047,0.00023806971112572128,-0.43157629902300504,-0.13158864861772962,1
pass_short,Finishing_other,0.037082081832020074,0.09051018828416674,0.6820566917203847,-0.14031788720494673,0.2144820508689869,0
pass_short,Finishing_own,0.21996124191945038,0.09773230274286872,0.024484463457935535,0.02840592854342769,0.41151655529547304,1
pass_short,Free kick accuracy,0.6248934260806036,0.08131177118830345,2.0872192862952943e-14,0.46552235455152885,0.7842644976096784,1
pass_short,Free kick accuracy_other,-0.0804813082119938,0.07043509592978052,0.25328895713374244,-0.2185340962343636,0.05757147981037601,0
pass_short,Free kick accuracy_own,-0.11577497585301191,0.07479357628520647,0.1217521882349697,-0.2623703853720166,0.03082043366599277,0
pass_short,Heading accuracy,-0.014379521316866744,0.05187240247995627,0.7816395921250985,-0.11604943017758103,0.08729038754384753,0
pass_short,Heading accuracy_other,0.05366573955248574,0.07375864888696335,0.46692764836520917,-0.09090121226596243,0.1982326913709339,0
pass_short,Heading accuracy_own,-0.4745939762970207,0.08342069994489502,1.407850369616881e-08,-0.6380985481890149,-0.31108940440502647,1
pass_short,Intercept,58.51575765952231,,,,,1
pass_short,Interceptions,-0.16120026790591657,0.05481872393424962,0.0033023669275240586,-0.26864496681704586,-0.05375556899478731,1
pass_short,Interceptions_other,0.08193236322080624,0.1069780136123312,0.4438115939764211,-0.1277445434593629,0.29160926990097535,0
pass_short,Interceptions_own,0.09663945766922197,0.11737139691435894,0.4103703141031123,-0.13340848028292154,0.3266873956213655,0
pass_short,Jumping,-0.035849511987778804,0.023533077188252254,0.1277790922223363,-0.08197434327675322,0.010275319301195615,0
pass_short,Jumping_other,-0.04313200187033033,0.06454351043961516,0.5040208139302016,-0.16963728233197606,0.08337327859131538,0
pass_short,Jumping_own,-0.23107014078035262,0.07300174367212772,0.001565919688667261,-0.37415355837772296,-0.08798672318298228,1
pass_short,Long passing,0.08955718359309826,0.03993922273512977,0.025017071307760208,0.011276307032243915,0.1678380601539526,1
pass_short,Long passing_other,0.1303127466448471,0.11614284705861704,0.26195626950915996,-0.09732723359004228,0.35795272687973645,0
pass_short,Long passing_own,0.2576785338870188,0.13715985620456111,0.060392253546335706,-0.011154784273921026,0.5265118520479586,0
pass_short,Long shots,-0.34051750232066763,0.0836715468762738,4.836842926581042e-05,-0.5045137341981643,-0.17652127044317098,1
pass_short,Long shots_other,-0.13301557977511488,0.09400355741741577,0.15717724438015934,-0.3172625523132498,0.05123139276302002,0
pass_short,Long shots_own,0.1558851603617305,0.10370885493275996,0.13292432504854568,-0.047384195306479,0.35915451602994,0
pass_short,Marking,-0.20371873590999715,0.07269714565513667,0.005108732457205889,-0.346205141394065,-0.061232330425929266,1
pass_short,Marking_other,0.006559314212159989,0.11474966326207064,0.9544202413369258,-0.21835002578149845,0.23146865420581844,0
pass_short,Marking_own,-0.8569533595004382,0.12613200906208435,1.3245404772987968e-11,-1.1041720972621234,-0.6097346217387528,1
pass_short,Penalties,-0.1891124254248851,0.036114536480611595,1.7573122113034856e-07,-0.2598969169268838,-0.11832793392288637,1
pass_short,Penalties_other,0.019355762422175203,0.07910822824373327,0.806726318509795,-0.135696364935542,0.1744078897798924,0
pass_short,Penalties_own,0.26145634519853844,0.09658031973695899,0.006827517387833826,0.07215891851409884,0.45075377188297805,1
pass_short,Positioning,0.022090997393609035,0.08161073496828362,0.7866512877197815,-0.13786604314422687,0.18204803793144494,0
pass_short,Positioning_other,0.02430785933453236,0.09608724602438386,0.8003044634143759,-0.16402314287326,0.21263886154232473,0
pass_short,Positioning_own,-0.42063901324209096,0.1042238121111394,5.583588654989313e-05,-0.6249176849799242,-0.21636034150425773,1
pass_short,Reactions,-0.44253742650935013,0.03211190767148208,0.0,-0.5054767655454551,-0.37959808747324525,1
pass_short,Reactions_other,-0.008470465998774592,0.0883080035384688,0.9235912671166902,-0.18155415293417343,0.16461322093662423,0
pass_short,Reactions_own,1.7719782342213057,0.1104655770266908,0.0,1.5554657032489918,1.9884907651936197,1
pass_short,Short passing,0.14712002109587063,0.03932034235202698,0.0001865169547230483,0.07005215008589775,0.2241878921058435,1
pass_short,Short passing_other,-0.2456672406051367,0.13880874324032977,0.07686431019380979,-0.517732377356183,0.026397896145909622,0
pass_short,Short passing_own,-0.06341443028560056,0.173051718462135,0.7140584197268716,-0.40259579847138516,0.27576693790018403,0
pass_short,Shot power,-0.09839499437453456,0.03129462923404047,0.0016830317465805766,-0.1597324676732539,-0.03705752107581523,1
pass_short,Shot power_other,0.25990040144673354,0.08902029466693645,0.003533008267529114,0.08542062389953811,0.434380178993929,1
pass_short,Shot power_own,0.2656805009383164,0.09944792186072537,0.007593516507262921,0.07076257409129469,0.4605984277853381,1
pass_short,Sliding tackle,-0.1655104861320654,0.08785058263685223,0.05966782006413118,-0.3376976281002958,0.006676655836164974,0
pass_short,Sliding tackle_other,-0.13677043494820845,0.13523998088999167,0.3119517267643239,-0.4018407974925921,0.1282999275961752,0
pass_short,Sliding tackle_own,0.6387835365315029,0.14991326437630567,2.1016684738972558e-05,0.34495353835394377,0.932613534709062,1
pass_short,Sprint speed,0.05129359210973847,0.03940470860735468,0.19312113002246112,-0.025939636760676704,0.12852682098015364,0
pass_short,Sprint speed_other,-0.1308699240173304,0.10075300868820504,0.19407821024637006,-0.3283458210462123,0.06660597301155147,0
pass_short,Sprint speed_own,0.23334577164400616,0.1148692447458079,0.04230772236233071,0.008202051942222677,0.45848949134578965,1
pass_short,Stamina,-0.04296044021233998,0.038239258612581324,0.2613360379684202,-0.11790938709299938,0.031988506668319414,0
pass_short,Stamina_other,0.08408522312627442,0.07604240351254397,0.2689214974524561,-0.06495788775831177,0.2331283340108606,0
pass_short,Stamina_own,0.07265765512215196,0.08562203964163849,0.3961838082182063,-0.09516154257545949,0.2404768528197634,0
pass_short,Standing tackle,0.1212769504036437,0.08230852205061741,0.14074315746816657,-0.04004775281556641,0.28260165362285383,0
pass_short,Standing tackle_other,0.13165252753039594,0.13499918735899705,0.3295398878522491,-0.13294587969323826,0.39625093475403017,0
pass_short,Standing tackle_own,-0.02956547102616365,0.16241455934847615,0.8555667201788193,-0.34789800734917686,0.2887670652968496,0
pass_short,Strength,-0.07931557314028734,0.02209606350578145,0.0003368589425147839,-0.12262385761161898,-0.036007288668955695,1
pass_short,Strength_other,-0.23282276326964596,0.0776780853664349,0.002747797723747336,-0.38507181058785833,-0.08057371595143356,1
pass_short,Strength_own,-0.44356461313413753,0.08773877427364597,4.567004014965903e-07,-0.6155326107104836,-0.27159661555779147,1
pass_short,Vision,-0.08460649443546467,0.02043927849563856,3.5841538961856045e-05,-0.12466748028691624,-0.04454550858401309,1
pass_short,Vision_other,-0.02369690148695028,0.08046460755219535,0.7683968394430443,-0.18140753228925316,0.1340137293153526,0
pass_short,Vision_own,0.06829407141476321,0.0998245158681944,0.4939421964603876,-0.1273619796868978,0.26395012251642425,0
pass_short,Volleys,-0.22154663610074093,0.06919469217291228,0.001380976672042733,-0.35716823275964904,-0.08592503944183286,1
pass_short,Volleys_other,-0.038214722551542464,0.08310335862697105,0.6456624363906869,-0.20109730546040572,0.1246678603573208,0
pass_short,Volleys_own,0.06620334311511382,0.09178856511702849,0.47080989281619434,-0.11370224451426202,0.24610893074448964,0
